3297.000000,199.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,756.000000,292.000000,-1.000000
3297.000000,205.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,915.000000,194.000000,-1.000000
3297.000000,206.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,903.000000,214.000000,-1.000000
3297.000000,207.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,965.000000,48.000000,-1.000000
3297.000000,196.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,275.000000,222.000000,-1.000000
3297.000000,202.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,322.000000,188.000000,-1.000000
3297.000000,203.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,334.000000,188.000000,-1.000000
3297.000000,204.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,324.000000,205.000000,-1.000000
3297.000000,201.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,371.000000,191.000000,-1.000000
3297.000000,192.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,595.000000,59.000000,-1.000000
3298.000000,199.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,758.000000,296.000000,-1.000000
3298.000000,205.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,912.000000,195.000000,-1.000000
3298.000000,206.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,915.000000,206.000000,-1.000000
3298.000000,207.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,964.000000,44.000000,-1.000000
3298.000000,201.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,345.000000,202.000000,-1.000000
3298.000000,202.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,334.000000,191.000000,-1.000000
3298.000000,203.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,334.000000,187.000000,-1.000000
3298.000000,204.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,324.000000,202.000000,-1.000000
3298.000000,196.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,292.000000,224.000000,-1.000000
3298.000000,192.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,597.000000,55.000000,-1.000000
3299.000000,199.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,754.000000,295.000000,-1.000000
3299.000000,205.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,910.000000,197.000000,-1.000000
3299.000000,206.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,912.000000,203.000000,-1.000000
